timestamp,forecasted_power
2017-11-01 09:20:00+00:00,30398.571686225896
2017-11-01 09:25:00+00:00,30367.65191398481
2017-11-01 09:30:00+00:00,30369.743755544976
2017-11-01 09:35:00+00:00,30693.456449895548
2017-11-01 09:40:00+00:00,31579.641936222888
2017-11-01 09:45:00+00:00,32463.223990229864
2017-11-01 09:50:00+00:00,32967.8323498823
2017-11-01 09:55:00+00:00,33175.77036040175
2017-11-01 10:00:00+00:00,33106.23285260468
2017-11-01 10:05:00+00:00,32865.48115352564
2017-11-01 10:10:00+00:00,32609.817269371306
2017-11-01 10:15:00+00:00,32583.26326465963
2017-11-01 10:20:00+00:00,32643.61854016083
2017-11-01 10:25:00+00:00,32806.50079416104
2017-11-01 10:30:00+00:00,32862.498648377965
2017-11-01 10:35:00+00:00,32618.512183150473
2017-11-01 10:40:00+00:00,31767.22362520046
2017-11-01 10:45:00+00:00,30685.761552548247
2017-11-01 10:50:00+00:00,30068.981020993488
2017-11-01 10:55:00+00:00,29742.707051377038
2017-11-01 11:00:00+00:00,29794.62393238819
2017-11-01 11:05:00+00:00,30165.36107511961
2017-11-01 11:10:00+00:00,30293.255528869486
2017-11-01 11:15:00+00:00,30353.72918478632
2017-11-01 11:20:00+00:00,30378.975213653965
2017-11-01 11:25:00+00:00,30361.991626802497
2017-11-01 11:30:00+00:00,30341.767312198906
2017-11-01 11:35:00+00:00,30624.6257327958
2017-11-01 11:40:00+00:00,31433.306113193994
2017-11-01 11:45:00+00:00,32268.33712245313
2017-11-01 11:50:00+00:00,32798.583273499746
2017-11-01 11:55:00+00:00,33027.15047667738
2017-11-01 12:00:00+00:00,32964.347537042995
2017-11-01 12:05:00+00:00,32714.689202088928
2017-11-01 12:10:00+00:00,32439.807322029606
2017-11-01 12:15:00+00:00,32360.12623076285
2017-11-01 12:20:00+00:00,32376.696082319988
2017-11-01 12:25:00+00:00,32486.073284092774
2017-11-01 12:30:00+00:00,32526.84622453931
2017-11-01 12:35:00+00:00,32289.878270140478
2017-11-01 12:40:00+00:00,31484.888888902624
2017-11-01 12:45:00+00:00,30455.90843146014
2017-11-01 12:50:00+00:00,29869.296424918954
2017-11-01 12:55:00+00:00,29550.66608285829
2017-11-01 13:00:00+00:00,29580.298659702406
2017-11-01 13:05:00+00:00,29904.300406664945
2017-11-01 13:10:00+00:00,30009.963870017702
2017-11-01 13:15:00+00:00,30075.841293827732
2017-11-01 13:20:00+00:00,30115.30182981037
2017-11-01 13:25:00+00:00,30124.49479299284
2017-11-01 13:30:00+00:00,30140.459115949183
2017-11-01 13:35:00+00:00,30451.10380473524
2017-11-01 13:40:00+00:00,31248.49750674393
2017-11-01 13:45:00+00:00,32113.28126174391
2017-11-01 13:50:00+00:00,32655.6989634954
2017-11-01 13:55:00+00:00,32924.269038257626
2017-11-01 14:00:00+00:00,32878.06695051944
2017-11-01 14:05:00+00:00,32638.70430509427
2017-11-01 14:10:00+00:00,32370.118730162514
2017-11-01 14:15:00+00:00,32303.738147003187
2017-11-01 14:20:00+00:00,32319.112271196725
2017-11-01 14:25:00+00:00,32424.44648369566
2017-11-01 14:30:00+00:00,32438.507181436107
2017-11-01 14:35:00+00:00,32155.945904199012
2017-11-01 14:40:00+00:00,31298.273831376395
2017-11-01 14:45:00+00:00,30235.834384360503
2017-11-01 14:50:00+00:00,29601.947627250316
2017-11-01 14:55:00+00:00,29277.946050619314
2017-11-01 15:00:00+00:00,29294.180689718964
2017-11-01 15:05:00+00:00,31441.165550802438
2017-11-01 15:10:00+00:00,31235.644331825766
2017-11-01 15:15:00+00:00,31148.35304056663
2017-11-01 15:20:00+00:00,31066.19967226013
2017-11-01 15:25:00+00:00,31010.88621014391
2017-11-01 15:30:00+00:00,30965.786082260252
2017-11-01 15:35:00+00:00,31175.98848018308
2017-11-01 15:40:00+00:00,31670.32031260411
2017-11-01 15:45:00+00:00,32299.07719492661
2017-11-01 15:50:00+00:00,32658.5067936557
2017-11-01 15:55:00+00:00,32796.127007624134
2017-11-01 16:00:00+00:00,32753.6475155457
2017-11-01 16:05:00+00:00,32608.8270470026
2017-11-01 16:10:00+00:00,32420.223198493837
2017-11-01 16:15:00+00:00,32384.5484511698
2017-11-01 16:20:00+00:00,32408.754180197964
2017-11-01 16:25:00+00:00,32467.518559178363
2017-11-01 16:30:00+00:00,32546.87644636073
2017-11-01 16:35:00+00:00,32363.063938717267
2017-11-01 16:40:00+00:00,31681.747599674334
2017-11-01 16:45:00+00:00,30899.670023972103
2017-11-01 16:50:00+00:00,30414.903073636448
2017-11-01 16:55:00+00:00,30192.76878147607
2017-11-01 17:00:00+00:00,30279.65523726349
2017-11-01 17:05:00+00:00,30626.150455515926
2017-11-01 17:10:00+00:00,30684.426238493124
2017-11-01 17:15:00+00:00,30729.472030617668
2017-11-01 17:20:00+00:00,30751.29959077822
2017-11-01 17:25:00+00:00,30762.54683741777
2017-11-01 17:30:00+00:00,30794.46194197356
2017-11-01 17:35:00+00:00,31058.78215981477
2017-11-01 17:40:00+00:00,31605.13549939127
2017-11-01 17:45:00+00:00,32260.999580662643
2017-11-01 17:50:00+00:00,32665.996611836934
2017-11-01 17:55:00+00:00,32826.70509480947
2017-11-01 18:00:00+00:00,32799.93783501813
2017-11-01 18:05:00+00:00,32677.9966386878
2017-11-01 18:10:00+00:00,32506.09652232133
